Order_ID,Order_Date,Day_of_Week,Month,Customer_ID,Menu_Item,Category,Quantity_Sold,Unit_Price,Total_Sales,Inventory_Stock,Inventory_Used,Food_Waste,Customer_Rating,Review,Sentiment,Payment_Method,Branch
211,2025-02-01,Saturday,2,1945,Pizza,Fast Food,8,550,4400,22,8,14,4,Amazing quality,Positive,Cash,Mirpur
212,2025-07-08,Tuesday,7,1156,Ice Cream,Dessert,4,120,480,16,4,12,5,Not worth the price,Negative,Bkash,Banani
213,2025-12-26,Friday,12,1894,Noodles,Main Course,8,260,2080,19,8,11,2,Acceptable,Neutral,Nagad,Mirpur
214,2025-02-09,Sunday,2,1207,Ice Cream,Dessert,2,120,240,8,2,6,3,Bad experience,Negative,Card,Mirpur
215,2025-09-24,Wednesday,9,1093,Sandwich,Fast Food,2,220,440,13,2,11,5,Nothing special,Neutral,Cash,Banani
216,2025-03-09,Sunday,3,1473,Noodles,Main Course,7,260,1820,26,7,19,4,Amazing quality,Positive,Cash,Banani
217,2025-05-11,Sunday,5,1717,Burger,Fast Food,4,250,1000,11,4,7,2,Loved the food,Positive,Cash,Dhanmondi
218,2025-08-30,Saturday,8,1784,Burger,Fast Food,5,250,1250,23,5,18,5,Very tasty and fresh,Positive,Bkash,Banani
219,2025-08-18,Monday,8,1136,Juice,Beverage,7,150,1050,14,7,7,4,Acceptable,Neutral,Cash,Uttara
220,2025-10-03,Friday,10,1305,Juice,Beverage,3,150,450,15,3,12,5,Food was cold,Negative,Nagad,Banani
221,2025-04-28,Monday,4,1959,Fried Rice,Main Course,8,280,2240,24,8,16,2,Very tasty and fresh,Positive,Cash,Banani
222,2025-11-11,Tuesday,11,1034,Burger,Fast Food,4,250,1000,15,4,11,5,Amazing quality,Positive,Cash,Uttara
223,2025-01-23,Thursday,1,1143,Juice,Beverage,8,150,1200,20,8,12,4,Excellent food and fast service,Positive,Card,Mirpur
224,2025-10-23,Thursday,10,1676,Ice Cream,Dessert,6,120,720,18,6,12,3,Very tasty and fresh,Positive,Nagad,Mirpur
225,2025-05-21,Wednesday,5,1995,Burger,Fast Food,3,250,750,21,3,18,4,Excellent food and fast service,Positive,Nagad,Mirpur
226,2025-12-23,Tuesday,12,1772,Juice,Beverage,7,150,1050,16,7,9,5,Very tasty and fresh,Positive,Card,Uttara
227,2025-06-03,Tuesday,6,1570,Biryani,Main Course,8,320,2560,14,8,6,3,Highly recommended,Positive,Nagad,Uttara
228,2025-05-11,Sunday,5,1094,Fried Rice,Main Course,6,280,1680,13,6,7,3,Too salty,Negative,Cash,Mirpur
229,2025-07-13,Sunday,7,1741,Ice Cream,Dessert,1,120,120,8,1,7,3,Amazing quality,Positive,Nagad,Uttara
230,2025-06-20,Friday,6,1764,Pasta,Main Course,1,350,350,12,1,11,5,Food was cold,Negative,Card,Uttara
231,2025-07-23,Wednesday,7,1664,Fried Rice,Main Course,6,280,1680,20,6,14,4,Amazing quality,Positive,Bkash,Mirpur
232,2025-07-04,Friday,7,1779,Noodles,Main Course,8,260,2080,27,8,19,4,Highly recommended,Positive,Card,Mirpur
233,2025-06-10,Tuesday,6,1267,Juice,Beverage,1,150,150,13,1,12,5,Average taste,Neutral,Bkash,Uttara
234,2025-04-11,Friday,4,1511,Coffee,Beverage,4,180,720,21,4,17,4,Very tasty and fresh,Positive,Bkash,Banani
235,2025-11-25,Tuesday,11,1173,Sandwich,Fast Food,8,220,1760,18,8,10,3,Service was normal,Neutral,Nagad,Uttara
236,2025-10-05,Sunday,10,1782,Burger,Fast Food,1,250,250,8,1,7,2,Food was cold,Negative,Nagad,Uttara
237,2025-11-19,Wednesday,11,1466,Fried Rice,Main Course,2,280,560,11,2,9,4,Amazing quality,Positive,Cash,Banani
238,2025-12-04,Thursday,12,1012,Sandwich,Fast Food,1,220,220,6,1,5,2,Highly recommended,Positive,Bkash,Mirpur
239,2025-01-09,Thursday,1,1536,Noodles,Main Course,7,260,1820,17,7,10,3,Excellent food and fast service,Positive,Card,Uttara
240,2025-11-14,Friday,11,1080,Noodles,Main Course,5,260,1300,21,5,16,4,Highly recommended,Positive,Nagad,Banani
241,2025-10-17,Friday,10,1669,Fried Rice,Main Course,4,280,1120,18,4,14,2,Average taste,Neutral,Cash,Banani
242,2025-07-14,Monday,7,1084,Juice,Beverage,8,150,1200,14,8,6,5,It was okay,Neutral,Nagad,Mirpur
243,2025-10-17,Friday,10,1486,Pizza,Fast Food,1,550,550,13,1,12,4,Amazing quality,Positive,Cash,Dhanmondi
244,2025-12-17,Wednesday,12,1016,Pasta,Main Course,1,350,350,11,1,10,3,Too salty,Negative,Card,Banani
245,2025-02-09,Sunday,2,1693,Pasta,Main Course,3,350,1050,15,3,12,4,Highly recommended,Positive,Nagad,Uttara
246,2025-12-19,Friday,12,1858,Pizza,Fast Food,6,550,3300,12,6,6,2,Very tasty and fresh,Positive,Bkash,Banani
247,2025-06-17,Tuesday,6,1566,Burger,Fast Food,5,250,1250,24,5,19,5,Loved the food,Positive,Nagad,Uttara
248,2025-12-15,Monday,12,1817,Ice Cream,Dessert,7,120,840,14,7,7,3,Service was normal,Neutral,Cash,Dhanmondi
249,2025-05-18,Sunday,5,1369,Biryani,Main Course,7,320,2240,16,7,9,2,Service was normal,Neutral,Cash,Dhanmondi
250,2025-06-07,Saturday,6,1191,Sandwich,Fast Food,6,220,1320,19,6,13,5,Excellent food and fast service,Positive,Nagad,Banani
251,2025-02-22,Saturday,2,1612,Burger,Fast Food,2,250,500,18,2,16,4,Amazing quality,Positive,Nagad,Dhanmondi
252,2025-05-30,Friday,5,1926,Juice,Beverage,7,150,1050,14,7,7,3,Acceptable,Neutral,Card,Banani
253,2025-03-28,Friday,3,1064,Biryani,Main Course,5,320,1600,19,5,14,3,Very tasty and fresh,Positive,Nagad,Mirpur
254,2025-08-04,Monday,8,1738,Pasta,Main Course,8,350,2800,15,8,7,5,Very tasty and fresh,Positive,Card,Banani
255,2025-02-24,Monday,2,1861,Biryani,Main Course,5,320,1600,10,5,5,5,Too salty,Negative,Bkash,Banani
256,2025-06-21,Saturday,6,1490,Juice,Beverage,3,150,450,17,3,14,4,Very tasty and fresh,Positive,Card,Banani
257,2025-06-13,Friday,6,1836,Pasta,Main Course,8,350,2800,20,8,12,5,Loved the food,Positive,Bkash,Dhanmondi
258,2025-10-16,Thursday,10,1965,Fried Rice,Main Course,3,280,840,8,3,5,3,Not worth the price,Negative,Nagad,Mirpur
259,2025-12-21,Sunday,12,1247,Pizza,Fast Food,7,550,3850,27,7,20,4,Loved the food,Positive,Card,Banani
260,2025-07-13,Sunday,7,1518,Pizza,Fast Food,8,550,4400,28,8,20,5,Amazing quality,Positive,Cash,Mirpur
261,2025-12-26,Friday,12,1170,Noodles,Main Course,2,260,520,10,2,8,2,Service was normal,Neutral,Nagad,Mirpur
262,2025-08-09,Saturday,8,1764,Pizza,Fast Food,1,550,550,9,1,8,3,Amazing quality,Positive,Nagad,Mirpur
263,2025-07-20,Sunday,7,1107,Sandwich,Fast Food,3,220,660,19,3,16,4,Not worth the price,Negative,Nagad,Dhanmondi
264,2025-03-01,Saturday,3,1533,Biryani,Main Course,6,320,1920,20,6,14,5,Very tasty and fresh,Positive,Bkash,Banani
265,2025-02-19,Wednesday,2,1829,Sandwich,Fast Food,8,220,1760,23,8,15,2,Excellent food and fast service,Positive,Cash,Mirpur
266,2025-11-28,Friday,11,1163,Pizza,Fast Food,3,550,1650,15,3,12,4,Amazing quality,Positive,Nagad,Banani
267,2025-04-29,Tuesday,4,1405,Juice,Beverage,3,150,450,13,3,10,2,Nothing special,Neutral,Card,Banani
268,2025-10-31,Friday,10,1285,Juice,Beverage,7,150,1050,12,7,5,2,It was okay,Neutral,Cash,Uttara
269,2025-07-07,Monday,7,1540,Coffee,Beverage,4,180,720,23,4,19,4,Highly recommended,Positive,Nagad,Banani
270,2025-10-28,Tuesday,10,1176,Pizza,Fast Food,6,550,3300,22,6,16,4,Bad experience,Negative,Cash,Uttara
271,2025-06-10,Tuesday,6,1710,Pizza,Fast Food,4,550,2200,18,4,14,3,Loved the food,Positive,Nagad,Banani
272,2025-11-02,Sunday,11,1710,Biryani,Main Course,7,320,2240,25,7,18,3,Amazing quality,Positive,Card,Banani
273,2025-05-28,Wednesday,5,1054,Biryani,Main Course,3,320,960,18,3,15,4,Bad experience,Negative,Cash,Banani
274,2025-03-11,Tuesday,3,1425,Fried Rice,Main Course,7,280,1960,27,7,20,5,Highly recommended,Positive,Nagad,Uttara
275,2025-02-12,Wednesday,2,1230,Ice Cream,Dessert,1,120,120,13,1,12,4,Loved the food,Positive,Card,Banani
276,2025-10-17,Friday,10,1843,Sandwich,Fast Food,2,220,440,10,2,8,4,Amazing quality,Positive,Cash,Banani
277,2025-10-07,Tuesday,10,1304,Fried Rice,Main Course,7,280,1960,15,7,8,2,It was okay,Neutral,Nagad,Mirpur
278,2025-06-28,Saturday,6,1214,Pizza,Fast Food,8,550,4400,16,8,8,4,It was okay,Neutral,Nagad,Uttara
279,2025-11-12,Wednesday,11,1359,Biryani,Main Course,4,320,1280,15,4,11,4,Bad experience,Negative,Card,Mirpur
280,2025-12-27,Saturday,12,1921,Pasta,Main Course,5,350,1750,18,5,13,2,Bad experience,Negative,Card,Banani
281,2025-01-31,Friday,1,1848,Pasta,Main Course,3,350,1050,12,3,9,3,Loved the food,Positive,Nagad,Banani
282,2025-03-14,Friday,3,1648,Ice Cream,Dessert,5,120,600,23,5,18,2,Excellent food and fast service,Positive,Nagad,Mirpur
283,2025-12-22,Monday,12,1889,Coffee,Beverage,8,180,1440,28,8,20,2,Excellent food and fast service,Positive,Nagad,Mirpur
284,2025-02-02,Sunday,2,1506,Noodles,Main Course,7,260,1820,18,7,11,4,Delivery was late,Negative,Bkash,Mirpur
285,2025-06-22,Sunday,6,1047,Noodles,Main Course,3,260,780,23,3,20,2,Average taste,Neutral,Nagad,Dhanmondi
286,2025-03-05,Wednesday,3,1207,Biryani,Main Course,8,320,2560,27,8,19,3,Highly recommended,Positive,Bkash,Uttara
287,2025-05-21,Wednesday,5,1053,Pizza,Fast Food,6,550,3300,19,6,13,5,Very tasty and fresh,Positive,Bkash,Uttara
288,2025-08-08,Friday,8,1135,Pizza,Fast Food,2,550,1100,7,2,5,3,Excellent food and fast service,Positive,Nagad,Dhanmondi
289,2025-01-05,Sunday,1,1072,Coffee,Beverage,2,180,360,20,2,18,3,Nothing special,Neutral,Nagad,Dhanmondi
290,2025-02-22,Saturday,2,1391,Pizza,Fast Food,6,550,3300,22,6,16,3,Delivery was late,Negative,Card,Dhanmondi
291,2025-09-29,Monday,9,1643,Ice Cream,Dessert,1,120,120,11,1,10,3,Very tasty and fresh,Positive,Nagad,Banani
292,2025-04-22,Tuesday,4,1747,Pizza,Fast Food,2,550,1100,11,2,9,5,Acceptable,Neutral,Bkash,Banani
293,2025-06-11,Wednesday,6,1566,Biryani,Main Course,4,320,1280,17,4,13,4,It was okay,Neutral,Cash,Mirpur
294,2025-04-16,Wednesday,4,1802,Noodles,Main Course,4,260,1040,21,4,17,3,Excellent food and fast service,Positive,Nagad,Banani
295,2025-02-27,Thursday,2,1369,Fried Rice,Main Course,8,280,2240,15,8,7,4,Excellent food and fast service,Positive,Card,Banani
296,2025-10-19,Sunday,10,1017,Juice,Beverage,6,150,900,16,6,10,2,Average taste,Neutral,Cash,Mirpur
297,2025-04-21,Monday,4,1785,Burger,Fast Food,1,250,250,18,1,17,5,Amazing quality,Positive,Nagad,Banani
298,2025-02-12,Wednesday,2,1523,Noodles,Main Course,3,260,780,16,3,13,3,Excellent food and fast service,Positive,Card,Mirpur
299,2025-07-20,Sunday,7,1059,Ice Cream,Dessert,2,120,240,16,2,14,3,It was okay,Neutral,Cash,Banani
300,2025-03-01,Saturday,3,1122,Sandwich,Fast Food,1,220,220,15,1,14,2,It was okay,Neutral,Card,Dhanmondi
301,2025-03-25,Tuesday,3,1767,Sandwich,Fast Food,6,220,1320,19,6,13,4,Very tasty and fresh,Positive,Cash,Dhanmondi
302,2025-06-21,Saturday,6,1642,Juice,Beverage,5,150,750,12,5,7,2,Amazing quality,Positive,Nagad,Banani
303,2025-09-19,Friday,9,1376,Coffee,Beverage,1,180,180,21,1,20,3,Delivery was late,Negative,Bkash,Dhanmondi
304,2025-10-21,Tuesday,10,1250,Pizza,Fast Food,4,550,2200,9,4,5,2,Excellent food and fast service,Positive,Nagad,Mirpur
305,2025-07-16,Wednesday,7,1229,Biryani,Main Course,3,320,960,9,3,6,4,Highly recommended,Positive,Card,Banani
306,2025-06-13,Friday,6,1183,Pasta,Main Course,2,350,700,18,2,16,3,Excellent food and fast service,Positive,Cash,Banani
307,2025-02-05,Wednesday,2,1467,Sandwich,Fast Food,5,220,1100,19,5,14,2,Amazing quality,Positive,Bkash,Uttara
308,2025-05-30,Friday,5,1995,Ice Cream,Dessert,5,120,600,17,5,12,5,Amazing quality,Positive,Card,Uttara
309,2025-03-19,Wednesday,3,1651,Burger,Fast Food,7,250,1750,12,7,5,2,Loved the food,Positive,Bkash,Dhanmondi
310,2025-12-03,Wednesday,12,1429,Juice,Beverage,5,150,750,13,5,8,5,Very tasty and fresh,Positive,Cash,Uttara
311,2025-12-31,Wednesday,12,1422,Pasta,Main Course,2,350,700,8,2,6,4,Bad experience,Negative,Nagad,Dhanmondi
312,2025-10-25,Saturday,10,1063,Pizza,Fast Food,3,550,1650,20,3,17,5,Amazing quality,Positive,Card,Uttara
313,2025-05-30,Friday,5,1325,Pasta,Main Course,6,350,2100,23,6,17,5,Service was normal,Neutral,Bkash,Uttara
314,2025-02-08,Saturday,2,1460,Fried Rice,Main Course,3,280,840,11,3,8,5,Very tasty and fresh,Positive,Bkash,Banani
315,2025-03-03,Monday,3,1271,Noodles,Main Course,6,260,1560,17,6,11,2,Highly recommended,Positive,Cash,Uttara
316,2025-12-18,Thursday,12,1151,Pasta,Main Course,1,350,350,12,1,11,2,Too salty,Negative,Card,Mirpur
317,2025-07-22,Tuesday,7,1031,Noodles,Main Course,1,260,260,15,1,14,5,Very tasty and fresh,Positive,Nagad,Uttara
318,2025-02-18,Tuesday,2,1850,Sandwich,Fast Food,2,220,440,11,2,9,3,Excellent food and fast service,Positive,Card,Uttara
319,2025-07-25,Friday,7,1022,Coffee,Beverage,2,180,360,15,2,13,2,Food was cold,Negative,Card,Banani
320,2025-03-07,Friday,3,1051,Pizza,Fast Food,6,550,3300,14,6,8,3,Highly recommended,Positive,Nagad,Banani
321,2025-09-12,Friday,9,1930,Burger,Fast Food,7,250,1750,25,7,18,3,Very tasty and fresh,Positive,Bkash,Mirpur
322,2025-08-17,Sunday,8,1421,Biryani,Main Course,1,320,320,13,1,12,5,Nothing special,Neutral,Cash,Dhanmondi
323,2025-05-24,Saturday,5,1255,Juice,Beverage,3,150,450,21,3,18,2,Amazing quality,Positive,Nagad,Mirpur
324,2025-09-03,Wednesday,9,1329,Noodles,Main Course,8,260,2080,24,8,16,5,Bad experience,Negative,Bkash,Uttara
325,2025-01-14,Tuesday,1,1059,Coffee,Beverage,4,180,720,9,4,5,5,Too salty,Negative,Bkash,Uttara
326,2025-03-23,Sunday,3,1782,Pizza,Fast Food,4,550,2200,16,4,12,3,Excellent food and fast service,Positive,Nagad,Mirpur
327,2025-03-30,Sunday,3,1935,Biryani,Main Course,4,320,1280,19,4,15,2,Too salty,Negative,Bkash,Uttara
328,2025-10-16,Thursday,10,1092,Fried Rice,Main Course,8,280,2240,22,8,14,2,Excellent food and fast service,Positive,Card,Uttara
329,2025-01-11,Saturday,1,1206,Noodles,Main Course,8,260,2080,13,8,5,3,Amazing quality,Positive,Bkash,Uttara
330,2025-06-15,Sunday,6,1792,Burger,Fast Food,1,250,250,10,1,9,2,Very tasty and fresh,Positive,Bkash,Dhanmondi
331,2025-07-11,Friday,7,1999,Juice,Beverage,2,150,300,17,2,15,3,Very tasty and fresh,Positive,Nagad,Banani
332,2025-11-29,Saturday,11,1834,Coffee,Beverage,3,180,540,19,3,16,3,Amazing quality,Positive,Nagad,Mirpur
333,2025-12-19,Friday,12,1400,Pasta,Main Course,3,350,1050,13,3,10,2,Acceptable,Neutral,Card,Mirpur
334,2025-11-10,Monday,11,1243,Fried Rice,Main Course,2,280,560,22,2,20,4,Excellent food and fast service,Positive,Bkash,Uttara
335,2025-11-22,Saturday,11,1255,Pizza,Fast Food,6,550,3300,25,6,19,2,Very tasty and fresh,Positive,Bkash,Mirpur
336,2025-02-25,Tuesday,2,1992,Burger,Fast Food,1,250,250,18,1,17,3,Highly recommended,Positive,Nagad,Banani
337,2025-07-13,Sunday,7,1666,Coffee,Beverage,7,180,1260,15,7,8,3,Bad experience,Negative,Card,Banani
338,2025-02-07,Friday,2,1075,Burger,Fast Food,5,250,1250,10,5,5,4,Excellent food and fast service,Positive,Card,Banani
339,2025-03-24,Monday,3,1914,Pizza,Fast Food,2,550,1100,17,2,15,5,Amazing quality,Positive,Cash,Banani
340,2025-12-01,Monday,12,1210,Biryani,Main Course,7,320,2240,17,7,10,3,Loved the food,Positive,Nagad,Mirpur
341,2025-12-05,Friday,12,1585,Pasta,Main Course,5,350,1750,17,5,12,5,Highly recommended,Positive,Card,Dhanmondi
342,2025-07-04,Friday,7,1491,Burger,Fast Food,7,250,1750,14,7,7,3,Amazing quality,Positive,Cash,Dhanmondi
343,2025-04-16,Wednesday,4,1315,Biryani,Main Course,5,320,1600,12,5,7,5,Excellent food and fast service,Positive,Nagad,Banani
344,2025-12-05,Friday,12,1378,Pasta,Main Course,2,350,700,19,2,17,3,Highly recommended,Positive,Nagad,Dhanmondi
345,2025-05-15,Thursday,5,1577,Sandwich,Fast Food,8,220,1760,21,8,13,2,Loved the food,Positive,Card,Dhanmondi
346,2025-02-13,Thursday,2,1838,Coffee,Beverage,7,180,1260,19,7,12,5,Highly recommended,Positive,Nagad,Uttara
347,2025-09-01,Monday,9,1514,Pasta,Main Course,2,350,700,19,2,17,3,Food was cold,Negative,Cash,Banani
348,2025-03-30,Sunday,3,1080,Biryani,Main Course,4,320,1280,15,4,11,5,Highly recommended,Positive,Card,Uttara
349,2025-11-01,Saturday,11,1406,Pasta,Main Course,6,350,2100,13,6,7,4,Amazing quality,Positive,Bkash,Banani
350,2025-01-07,Tuesday,1,1580,Ice Cream,Dessert,7,120,840,15,7,8,2,Very tasty and fresh,Positive,Cash,Dhanmondi
351,2025-05-27,Tuesday,5,1585,Noodles,Main Course,6,260,1560,24,6,18,5,Highly recommended,Positive,Cash,Uttara
352,2025-05-22,Thursday,5,1707,Juice,Beverage,3,150,450,20,3,17,3,Loved the food,Positive,Cash,Banani
353,2025-05-18,Sunday,5,1318,Coffee,Beverage,1,180,180,16,1,15,4,Too salty,Negative,Nagad,Dhanmondi
354,2025-04-27,Sunday,4,1275,Biryani,Main Course,5,320,1600,24,5,19,5,Service was normal,Neutral,Cash,Uttara
355,2025-08-15,Friday,8,1840,Fried Rice,Main Course,7,280,1960,27,7,20,2,Service was normal,Neutral,Card,Dhanmondi
356,2025-06-09,Monday,6,1900,Noodles,Main Course,7,260,1820,16,7,9,2,Acceptable,Neutral,Card,Uttara
357,2025-04-13,Sunday,4,1721,Burger,Fast Food,4,250,1000,10,4,6,3,Loved the food,Positive,Bkash,Mirpur
358,2025-08-26,Tuesday,8,1381,Noodles,Main Course,7,260,1820,15,7,8,5,It was okay,Neutral,Nagad,Uttara
359,2025-08-31,Sunday,8,1766,Ice Cream,Dessert,6,120,720,22,6,16,2,Loved the food,Positive,Bkash,Dhanmondi
360,2025-07-17,Thursday,7,1693,Burger,Fast Food,3,250,750,14,3,11,3,Delivery was late,Negative,Bkash,Banani
361,2025-09-20,Saturday,9,1615,Burger,Fast Food,1,250,250,21,1,20,2,Delivery was late,Negative,Card,Mirpur
362,2025-11-08,Saturday,11,1470,Pasta,Main Course,5,350,1750,23,5,18,4,Too salty,Negative,Card,Banani
363,2025-06-04,Wednesday,6,1574,Noodles,Main Course,7,260,1820,15,7,8,4,Loved the food,Positive,Bkash,Dhanmondi
364,2025-09-04,Thursday,9,1267,Pizza,Fast Food,6,550,3300,19,6,13,4,Service was normal,Neutral,Card,Uttara
365,2025-09-22,Monday,9,1738,Fried Rice,Main Course,1,280,280,18,1,17,2,It was okay,Neutral,Nagad,Mirpur
366,2025-05-13,Tuesday,5,1725,Juice,Beverage,7,150,1050,24,7,17,3,Acceptable,Neutral,Bkash,Uttara
367,2025-12-18,Thursday,12,1860,Noodles,Main Course,8,260,2080,24,8,16,3,Very tasty and fresh,Positive,Bkash,Dhanmondi
368,2025-08-30,Saturday,8,1670,Biryani,Main Course,5,320,1600,15,5,10,2,Too salty,Negative,Card,Mirpur
369,2025-04-25,Friday,4,1301,Pasta,Main Course,7,350,2450,22,7,15,5,Amazing quality,Positive,Cash,Banani
370,2025-01-28,Tuesday,1,1122,Ice Cream,Dessert,2,120,240,22,2,20,5,Bad experience,Negative,Bkash,Banani
371,2025-01-28,Tuesday,1,1914,Biryani,Main Course,3,320,960,14,3,11,5,Amazing quality,Positive,Card,Mirpur
372,2025-04-03,Thursday,4,1320,Pizza,Fast Food,8,550,4400,23,8,15,2,It was okay,Neutral,Cash,Banani
373,2025-05-21,Wednesday,5,1132,Fried Rice,Main Course,3,280,840,13,3,10,5,Excellent food and fast service,Positive,Nagad,Banani
374,2025-08-08,Friday,8,1748,Sandwich,Fast Food,7,220,1540,12,7,5,4,Very tasty and fresh,Positive,Cash,Mirpur
375,2025-09-29,Monday,9,1231,Fried Rice,Main Course,1,280,280,6,1,5,4,It was okay,Neutral,Bkash,Uttara
376,2025-02-22,Saturday,2,1305,Juice,Beverage,5,150,750,15,5,10,4,Excellent food and fast service,Positive,Nagad,Mirpur
377,2025-08-11,Monday,8,1168,Biryani,Main Course,6,320,1920,26,6,20,5,Very tasty and fresh,Positive,Cash,Uttara
378,2025-04-25,Friday,4,1126,Biryani,Main Course,4,320,1280,9,4,5,4,Very tasty and fresh,Positive,Cash,Banani
379,2025-11-24,Monday,11,1049,Pasta,Main Course,1,350,350,7,1,6,2,Average taste,Neutral,Nagad,Banani
380,2025-07-14,Monday,7,1711,Pizza,Fast Food,5,550,2750,25,5,20,2,It was okay,Neutral,Bkash,Banani
381,2025-12-05,Friday,12,1523,Pizza,Fast Food,5,550,2750,14,5,9,2,Excellent food and fast service,Positive,Bkash,Dhanmondi
382,2025-02-24,Monday,2,1996,Sandwich,Fast Food,4,220,880,15,4,11,3,Acceptable,Neutral,Bkash,Banani
383,2025-06-01,Sunday,6,1338,Biryani,Main Course,1,320,320,21,1,20,3,Not worth the price,Negative,Cash,Dhanmondi
384,2025-12-10,Wednesday,12,1798,Pizza,Fast Food,2,550,1100,22,2,20,2,Excellent food and fast service,Positive,Cash,Mirpur
385,2025-11-26,Wednesday,11,1102,Fried Rice,Main Course,8,280,2240,22,8,14,3,Excellent food and fast service,Positive,Cash,Mirpur
386,2025-07-04,Friday,7,1009,Coffee,Beverage,7,180,1260,15,7,8,3,Excellent food and fast service,Positive,Card,Mirpur
387,2025-07-03,Thursday,7,1187,Sandwich,Fast Food,5,220,1100,12,5,7,2,Loved the food,Positive,Nagad,Banani
388,2025-08-22,Friday,8,1115,Pasta,Main Course,7,350,2450,27,7,20,3,It was okay,Neutral,Cash,Uttara
389,2025-02-23,Sunday,2,1797,Juice,Beverage,8,150,1200,27,8,19,4,Highly recommended,Positive,Cash,Uttara
390,2025-09-05,Friday,9,1267,Sandwich,Fast Food,2,220,440,20,2,18,4,Excellent food and fast service,Positive,Cash,Uttara
391,2025-12-09,Tuesday,12,1493,Coffee,Beverage,2,180,360,20,2,18,4,It was okay,Neutral,Nagad,Uttara
392,2025-10-13,Monday,10,1517,Ice Cream,Dessert,1,120,120,6,1,5,5,It was okay,Neutral,Nagad,Uttara
393,2025-02-08,Saturday,2,1051,Sandwich,Fast Food,6,220,1320,18,6,12,3,Loved the food,Positive,Nagad,Banani
394,2025-05-01,Thursday,5,1090,Pizza,Fast Food,8,550,4400,27,8,19,5,Not worth the price,Negative,Nagad,Mirpur
395,2025-03-02,Sunday,3,1570,Sandwich,Fast Food,1,220,220,9,1,8,2,Excellent food and fast service,Positive,Cash,Mirpur
396,2025-09-18,Thursday,9,1845,Noodles,Main Course,4,260,1040,23,4,19,2,Too salty,Negative,Card,Banani
397,2025-06-19,Thursday,6,1099,Noodles,Main Course,8,260,2080,24,8,16,3,Average taste,Neutral,Cash,Mirpur
398,2025-07-01,Tuesday,7,1504,Pasta,Main Course,6,350,2100,14,6,8,3,Very tasty and fresh,Positive,Nagad,Dhanmondi
399,2025-05-11,Sunday,5,1220,Ice Cream,Dessert,4,120,480,15,4,11,5,Highly recommended,Positive,Card,Mirpur
400,2025-02-25,Tuesday,2,1468,Juice,Beverage,1,150,150,9,1,8,3,Nothing special,Neutral,Nagad,Dhanmondi
401,2025-09-29,Monday,9,1708,Burger,Fast Food,7,250,1750,27,7,20,3,Delivery was late,Negative,Card,Dhanmondi
402,2025-07-18,Friday,7,1937,Ice Cream,Dessert,6,120,720,23,6,17,3,Amazing quality,Positive,Bkash,Banani
403,2025-06-25,Wednesday,6,1716,Pasta,Main Course,8,350,2800,17,8,9,4,Amazing quality,Positive,Bkash,Uttara
404,2025-04-13,Sunday,4,1727,Fried Rice,Main Course,5,280,1400,21,5,16,3,Delivery was late,Negative,Bkash,Dhanmondi
405,2025-06-30,Monday,6,1292,Noodles,Main Course,8,260,2080,26,8,18,5,Acceptable,Neutral,Cash,Dhanmondi
406,2025-01-13,Monday,1,1273,Juice,Beverage,3,150,450,9,3,6,3,It was okay,Neutral,Bkash,Mirpur
407,2025-03-16,Sunday,3,1367,Burger,Fast Food,5,250,1250,16,5,11,5,Average taste,Neutral,Cash,Uttara
408,2025-11-28,Friday,11,1709,Noodles,Main Course,7,260,1820,19,7,12,2,Loved the food,Positive,Nagad,Banani
409,2025-08-02,Saturday,8,1635,Coffee,Beverage,1,180,180,6,1,5,5,It was okay,Neutral,Card,Mirpur
